date,USD,EUR,GBP,USD_ret,USD_vol5,USD_ma20,USD_rsi,EUR_ret,EUR_vol5,EUR_ma20,EUR_rsi,GBP_ret,GBP_vol5,GBP_ma20,GBP_rsi
2024-09-02,41.0592,45.5018,54.1181,-0.003177948099179262,0.07041607060913158,41.243365,29.291353630881005,-0.004435011869728389,0.13361748388556569,45.64893500000001,38.93230439316553,-0.003366426707476333,0.13232064086699247,53.73838000000001,55.752769793223834
2024-09-03,41.0976,45.4622,53.9735,0.0009352349777882463,0.06266886786937785,41.234094999999996,36.006746201838084,-0.0008702952410674092,0.12266986182396693,45.666755,37.141857371023775,-0.0026719341588118395,0.14878322485908574,53.80155,47.68068965780682
2024-09-04,41.264,45.5431,54.1466,0.004048898232500209,0.08167346570355873,41.229974999999996,56.61073102794952,0.001779500332144135,0.11434853300288453,45.684125,43.28959521086466,0.003207129424624977,0.13793389720976704,53.864779999999996,56.400000766979346
2024-09-05,41.2766,45.6065,54.1466,0.00030535091120587055,0.09726345665269835,41.227495,57.79790967157757,0.0013920879342863568,0.09515075932388574,45.686965,47.897475636350514,0.0,0.11633667951029099,53.91752,56.40000070432516
2024-09-06,41.089,45.5882,54.0731,-0.004544947985057002,0.10424726375320531,41.225035000000005,39.31697066552482,-0.0004012585925251555,0.059721294358986196,45.701100000000004,46.6354607073186,-0.0013574259510292785,0.07252949055031949,53.97578500000001,51.543942439458796
2024-09-07,41.089,45.5882,54.0731,0.0,0.09789641464339027,41.222575,39.316970588202125,0.0,0.05825661335773075,45.715235,46.63546062984301,0.0,0.07119569509100039,54.03404999999999,51.54394236978926
2024-09-08,41.089,45.5882,54.0731,0.0,0.09940197181158225,41.22011500000001,39.31697049898363,0.0,0.023586288387776426,45.72937,46.635460540448086,0.0,0.04025760797025836,54.092315,51.54394228940133
2024-09-09,41.0168,45.5574,54.0437,-0.0017571612840417972,0.09713800492097886,41.210405,33.06607021450873,-0.0006756134262813074,0.0176937842168159,45.742284999999995,43.66112394611939,-0.0005437084243365975,0.03833291013595124,54.134845,48.953962644990646
2024-09-10,41.0948,45.383,53.7767,0.0019016598076884161,0.03303289269843904,41.20001,44.13716986968918,-0.003828137690034983,0.08932592008993263,45.731010000000005,30.819016920156642,-0.004940446342496907,0.12989244781551046,54.14799000000001,32.06859614071139
2024-09-11,41.14,45.3774,53.842,0.0010998958505699097,0.044158940204979506,41.189715,49.70009636372157,-0.00012339422250629006,0.10904846628868774,45.708905,30.486784111827816,0.0012142805341346374,0.14150707402640256,54.150434999999995,38.09424076682988
